"","SentenceID","Word","Region","deletion_rate","Surprisal","Label","critical_word","Sentence","Condition"
"1959",160,"was",7,0.75,4.162,"exp.b.40","was","The notion that the carpenter hurt the apprentice was acknowledged.","b"
"1960",160,"was",7,0.8,5.66425,"exp.b.40","was","The notion that the carpenter hurt the apprentice was acknowledged.","b"
"1961",160,"was",7,0.9,5.5215,"exp.b.40","was","The notion that the carpenter hurt the apprentice was acknowledged.","b"
"1962",161,"seemed",11,0.1,8.968,"exp.c.41","seemed","The proof that the daughter who the sister found greeted the grandmother seemed concerning.","c"
"1963",161,"seemed",11,0.15,9.3095,"exp.c.41","seemed","The proof that the daughter who the sister found greeted the grandmother seemed concerning.","c"
"1964",161,"seemed",11,0.2,9.46963333333333,"exp.c.41","seemed","The proof that the daughter who the sister found greeted the grandmother seemed concerning.","c"
"1965",161,"seemed",11,0.3,9.616875,"exp.c.41","seemed","The proof that the daughter who the sister found greeted the grandmother seemed concerning.","c"
"1966",161,"seemed",11,0.4,10.28765625,"exp.c.41","seemed","The proof that the daughter who the sister found greeted the grandmother seemed concerning.","c"
"1967",161,"seemed",11,0.5,9.98507142857143,"exp.c.41","seemed","The proof that the daughter who the sister found greeted the grandmother seemed concerning.","c"
"1968",161,"seemed",11,0.6,10.915,"exp.c.41","seemed","The proof that the daughter who the sister found greeted the grandmother seemed concerning.","c"
"1969",161,"seemed",11,0.65,12.6485,"exp.c.41","seemed","The proof that the daughter who the sister found greeted the grandmother seemed concerning.","c"
"1970",161,"seemed",11,0.7,12.616625,"exp.c.41","seemed","The proof that the daughter who the sister found greeted the grandmother seemed concerning.","c"
"1971",161,"seemed",11,0.75,12.6395,"exp.c.41","seemed","The proof that the daughter who the sister found greeted the grandmother seemed concerning.","c"
"1972",161,"seemed",11,0.8,12.70125,"exp.c.41","seemed","The proof that the daughter who the sister found greeted the grandmother seemed concerning.","c"
"1973",161,"seemed",11,0.9,10.8505,"exp.c.41","seemed","The proof that the daughter who the sister found greeted the grandmother seemed concerning.","c"
"1974",162,"seemed",14,0.1,10.07475,"exp.d.41","seemed","The proof that the daughter who the sister who lost contact found greeted the grandmother seemed concerning.","d"
"1975",162,"seemed",14,0.15,9.63,"exp.d.41","seemed","The proof that the daughter who the sister who lost contact found greeted the grandmother seemed concerning.","d"
"1976",162,"seemed",14,0.2,10.5743,"exp.d.41","seemed","The proof that the daughter who the sister who lost contact found greeted the grandmother seemed concerning.","d"
"1977",162,"seemed",14,0.3,11.3059375,"exp.d.41","seemed","The proof that the daughter who the sister who lost contact found greeted the grandmother seemed concerning.","d"
"1978",162,"seemed",14,0.4,12.07165625,"exp.d.41","seemed","The proof that the daughter who the sister who lost contact found greeted the grandmother seemed concerning.","d"
"1979",162,"seemed",14,0.5,12.6086428571429,"exp.d.41","seemed","The proof that the daughter who the sister who lost contact found greeted the grandmother seemed concerning.","d"
"1980",162,"seemed",14,0.6,12.825375,"exp.d.41","seemed","The proof that the daughter who the sister who lost contact found greeted the grandmother seemed concerning.","d"
"1981",162,"seemed",14,0.65,12.2005,"exp.d.41","seemed","The proof that the daughter who the sister who lost contact found greeted the grandmother seemed concerning.","d"
"1982",162,"seemed",14,0.7,12.5901875,"exp.d.41","seemed","The proof that the daughter who the sister who lost contact found greeted the grandmother seemed concerning.","d"
"1983",162,"seemed",14,0.75,12.1265,"exp.d.41","seemed","The proof that the daughter who the sister who lost contact found greeted the grandmother seemed concerning.","d"
"1984",162,"seemed",14,0.8,11.98375,"exp.d.41","seemed","The proof that the daughter who the sister who lost contact found greeted the grandmother seemed concerning.","d"
"1985",162,"seemed",14,0.9,11.39275,"exp.d.41","seemed","The proof that the daughter who the sister who lost contact found greeted the grandmother seemed concerning.","d"
"1986",163,"seemed",1,0.1,8.036,"exp.a.41","seemed","The proof seemed concerning.","a"
"1987",163,"seemed",1,0.15,8.036,"exp.a.41","seemed","The proof seemed concerning.","a"
"1988",163,"seemed",1,0.2,8.036,"exp.a.41","seemed","The proof seemed concerning.","a"
"1989",163,"seemed",1,0.3,8.0360625,"exp.a.41","seemed","The proof seemed concerning.","a"
"1990",163,"seemed",1,0.4,8.03884375,"exp.a.41","seemed","The proof seemed concerning.","a"
"1991",163,"seemed",1,0.5,8.036,"exp.a.41","seemed","The proof seemed concerning.","a"
"1992",163,"seemed",1,0.6,8.036,"exp.a.41","seemed","The proof seemed concerning.","a"
"1993",163,"seemed",1,0.65,8.036,"exp.a.41","seemed","The proof seemed concerning.","a"
"1994",163,"seemed",1,0.7,8.036,"exp.a.41","seemed","The proof seemed concerning.","a"
"1995",163,"seemed",1,0.75,8.036,"exp.a.41","seemed","The proof seemed concerning.","a"
"1996",163,"seemed",1,0.8,8.06058333333333,"exp.a.41","seemed","The proof seemed concerning.","a"
"1997",163,"seemed",1,0.9,8.036,"exp.a.41","seemed","The proof seemed concerning.","a"
"1998",164,"seemed",7,0.1,8.645125,"exp.b.41","seemed","The proof that the daughter greeted the grandmother seemed concerning.","b"
"1999",164,"seemed",7,0.15,8.776,"exp.b.41","seemed","The proof that the daughter greeted the grandmother seemed concerning.","b"
"2000",164,"seemed",7,0.2,8.52416666666667,"exp.b.41","seemed","The proof that the daughter greeted the grandmother seemed concerning.","b"
"2001",164,"seemed",7,0.3,8.81753125,"exp.b.41","seemed","The proof that the daughter greeted the grandmother seemed concerning.","b"
"2002",164,"seemed",7,0.4,8.85525,"exp.b.41","seemed","The proof that the daughter greeted the grandmother seemed concerning.","b"
"2003",164,"seemed",7,0.5,8.978,"exp.b.41","seemed","The proof that the daughter greeted the grandmother seemed concerning.","b"
"2004",164,"seemed",7,0.6,8.997375,"exp.b.41","seemed","The proof that the daughter greeted the grandmother seemed concerning.","b"
"2005",164,"seemed",7,0.65,9.2375,"exp.b.41","seemed","The proof that the daughter greeted the grandmother seemed concerning.","b"
"2006",164,"seemed",7,0.7,10.503625,"exp.b.41","seemed","The proof that the daughter greeted the grandmother seemed concerning.","b"
"2007",164,"seemed",7,0.75,11.9875,"exp.b.41","seemed","The proof that the daughter greeted the grandmother seemed concerning.","b"
"2008",164,"seemed",7,0.8,13.0868333333333,"exp.b.41","seemed","The proof that the daughter greeted the grandmother seemed concerning.","b"
"2009",164,"seemed",7,0.9,10.851,"exp.b.41","seemed","The proof that the daughter greeted the grandmother seemed concerning.","b"
"2010",165,"proved",12,0.1,8.63475,"exp.c.42","proved","The fact that the tenant who the foreman looked for questioned the shepherd proved to be made up.","c"
"2011",165,"proved",12,0.15,8.6325,"exp.c.42","proved","The fact that the tenant who the foreman looked for questioned the shepherd proved to be made up.","c"
"2012",165,"proved",12,0.2,8.9547,"exp.c.42","proved","The fact that the tenant who the foreman looked for questioned the shepherd proved to be made up.","c"
"2013",165,"proved",12,0.3,9.627375,"exp.c.42","proved","The fact that the tenant who the foreman looked for questioned the shepherd proved to be made up.","c"
"2014",165,"proved",12,0.4,10.35678125,"exp.c.42","proved","The fact that the tenant who the foreman looked for questioned the shepherd proved to be made up.","c"
"2015",165,"proved",12,0.5,11.4592857142857,"exp.c.42","proved","The fact that the tenant who the foreman looked for questioned the shepherd proved to be made up.","c"
"2016",165,"proved",12,0.6,11.847625,"exp.c.42","proved","The fact that the tenant who the foreman looked for questioned the shepherd proved to be made up.","c"
"2017",165,"proved",12,0.65,12.6945,"exp.c.42","proved","The fact that the tenant who the foreman looked for questioned the shepherd proved to be made up.","c"
"2018",165,"proved",12,0.7,12.4146875,"exp.c.42","proved","The fact that the tenant who the foreman looked for questioned the shepherd proved to be made up.","c"
"2019",165,"proved",12,0.75,12.404,"exp.c.42","proved","The fact that the tenant who the foreman looked for questioned the shepherd proved to be made up.","c"
"2020",165,"proved",12,0.8,11.96175,"exp.c.42","proved","The fact that the tenant who the foreman looked for questioned the shepherd proved to be made up.","c"
"2021",165,"proved",12,0.9,11.0035,"exp.c.42","proved","The fact that the tenant who the foreman looked for questioned the shepherd proved to be made up.","c"
"2022",166,"proved",1,0.1,11.019,"exp.a.42","proved","The fact proved to be made up.","a"
"2023",166,"proved",1,0.15,11.019,"exp.a.42","proved","The fact proved to be made up.","a"
"2024",166,"proved",1,0.2,11.019,"exp.a.42","proved","The fact proved to be made up.","a"
"2025",166,"proved",1,0.3,11.019,"exp.a.42","proved","The fact proved to be made up.","a"
"2026",166,"proved",1,0.4,11.02303125,"exp.a.42","proved","The fact proved to be made up.","a"
"2027",166,"proved",1,0.5,11.019,"exp.a.42","proved","The fact proved to be made up.","a"
"2028",166,"proved",1,0.6,10.9485,"exp.a.42","proved","The fact proved to be made up.","a"
"2029",166,"proved",1,0.65,11.019,"exp.a.42","proved","The fact proved to be made up.","a"
"2030",166,"proved",1,0.7,11.020375,"exp.a.42","proved","The fact proved to be made up.","a"
"2031",166,"proved",1,0.75,11.019,"exp.a.42","proved","The fact proved to be made up.","a"
"2032",166,"proved",1,0.8,11.0231666666667,"exp.a.42","proved","The fact proved to be made up.","a"
"2033",166,"proved",1,0.9,11.019,"exp.a.42","proved","The fact proved to be made up.","a"
"2034",167,"proved",15,0.1,8.884125,"exp.d.42","proved","The fact that the tenant who the foreman who supplied materials looked for questioned the shepherd proved to be made up.","d"
"2035",167,"proved",15,0.15,8.5465,"exp.d.42","proved","The fact that the tenant who the foreman who supplied materials looked for questioned the shepherd proved to be made up.","d"
"2036",167,"proved",15,0.2,9.72926666666667,"exp.d.42","proved","The fact that the tenant who the foreman who supplied materials looked for questioned the shepherd proved to be made up.","d"
"2037",167,"proved",15,0.3,10.46015625,"exp.d.42","proved","The fact that the tenant who the foreman who supplied materials looked for questioned the shepherd proved to be made up.","d"
"2038",167,"proved",15,0.4,11.517625,"exp.d.42","proved","The fact that the tenant who the foreman who supplied materials looked for questioned the shepherd proved to be made up.","d"
"2039",167,"proved",15,0.5,12.3445,"exp.d.42","proved","The fact that the tenant who the foreman who supplied materials looked for questioned the shepherd proved to be made up.","d"
"2040",167,"proved",15,0.6,12.321125,"exp.d.42","proved","The fact that the tenant who the foreman who supplied materials looked for questioned the shepherd proved to be made up.","d"
"2041",167,"proved",15,0.65,11.6655,"exp.d.42","proved","The fact that the tenant who the foreman who supplied materials looked for questioned the shepherd proved to be made up.","d"
"2042",167,"proved",15,0.7,11.734375,"exp.d.42","proved","The fact that the tenant who the foreman who supplied materials looked for questioned the shepherd proved to be made up.","d"
"2043",167,"proved",15,0.75,11.63475,"exp.d.42","proved","The fact that the tenant who the foreman who supplied materials looked for questioned the shepherd proved to be made up.","d"
"2044",167,"proved",15,0.8,12.1901666666667,"exp.d.42","proved","The fact that the tenant who the foreman who supplied materials looked for questioned the shepherd proved to be made up.","d"
"2045",167,"proved",15,0.9,12.02,"exp.d.42","proved","The fact that the tenant who the foreman who supplied materials looked for questioned the shepherd proved to be made up.","d"
"2046",168,"proved",7,0.1,7.805125,"exp.b.42","proved","The fact that the tenant questioned the shepherd proved to be made up.","b"
"2047",168,"proved",7,0.15,7.788,"exp.b.42","proved","The fact that the tenant questioned the shepherd proved to be made up.","b"
"2048",168,"proved",7,0.2,7.80443333333333,"exp.b.42","proved","The fact that the tenant questioned the shepherd proved to be made up.","b"
